,ticker,sector,company_name,market_cap,market_category,analyst_consensus,stock_outstanding
339,NGG,utilities,National Grid Transco,42139089307,Large,,704078350.9941521
340,CTSH,technology,Cognizant,41996053456,Large,ModerateBuy,534641036.99554425
341,BX,financial,Blackstone Group,41971564756,Large,ModerateBuy,693974284.9867725
342,FSUGY,basicmaterials,Fortescue Metals Group,41966291832,Large,Hold,1534977755.3767374
343,MAR,services,Marriott International,41910144341,Large,ModerateBuy,324331715.99597585
344,DOW,basicmaterials,Dow,41857051929,Large,Hold,741751761.9883041
345,SMFG,financial,Sumitomo Mitsui,41799312582,Large,,6852346324.918034
346,PINS,technology,Pinterest,41670307109,Large,ModerateBuy,618070410.990804
347,SMCAY,industrialgoods,SMC,41534159517,Large,Hold,1338947760.058027
348,DOCU,technology,DocuSign,41504709869,Large,ModerateBuy,185164888.99843854
349,SMECF,industrialgoods,SMC (OR),41374515086,Large,ModerateBuy,66518513.0
350,HENKY,consumergoods,Henkel AG,41256428810,Large,,1745195804.145516
351,SUHJF,financial,Sun Hung Kai Properties,41238540000,Large,ModerateBuy,2983975397.973951
352,EXC,utilities,Exelon,41188669387,Large,ModerateBuy,975572462.9796306
353,COF,financial,Capital One Financial,41119998480,Large,StrongBuy,457397090.98998886
354,LHX,technology,L3Harris Technologies,40967644974,Large,StrongBuy,210112036.99866655
355,CVNA,consumergoods,Carvana Co,40910889974,Large,ModerateBuy,171779013.99899226
356,WFAFF,consumergoods,Wesfarmers,40863602321,Large,,1119550748.5205479
357,ERIC,technology,Telefonaktiebolaget LM Ericsson,40801280000,Large,StrongBuy,3328000000.0
358,GOLD,basicmaterials,Barrick Gold,40594613109,Large,StrongBuy,1778125847.9632065
359,RKT,financial,Rocket Companies,40522510820,Large,ModerateBuy,1984452047.9921644
360,TTD,services,Trade Desk,40495902649,Large,ModerateBuy,46964294.99924618
361,ITOCF,industrialgoods,Itochu,40477561220,Large,,1489240662.987491
362,VEEV,technology,Veeva Systems,40475775924,Large,ModerateBuy,150826411.99880755
363,ITOCY,industrialgoods,Itochu,40395652956,Large,,745444786.0490866
364,BKRKF,financial,PT Bank Rakyat Indonesia (Persero) Tbk,40211273652,Large,,121852344400.0
365,DANOY,consumergoods,Danone SA,40189877033,Large,,3248979549.95958
366,CHVKF,financial,China Vanke Co,40081176093,Large,ModerateBuy,18218716405.90909
367,JMHLY,industrialgoods,Jardine Matheson Holdings,39897999593,Large,ModerateBuy,733149569.8823961
368,MURGY,financial,Muenchener Rueckversicherungs,39830126083,Large,ModerateSell,1400496697.7144866
369,KHC,consumergoods,Kraft Heinz,39784157886,Large,ModerateBuy,1222623167.9778733
370,LBSI,financial,Liberty Bancshares,39767216500,Large,,315612829.36507934
371,TRI,financial,Thomson Reuters,39757423280,Large,ModerateBuy,496967791.0
372,MIUFF,financial,Mitsubishi UFJ Lease & Finance Company,39695593894,Large,,
373,STZ,consumergoods,Constellation Brands,39670919977,Large,ModerateBuy,193800292.99951148
374,ROST,consumergoods,Ross Stores,39488147918,Large,StrongBuy,356005660.9989181
375,BCE,technology,BCE,39482948604,Large,ModerateBuy,904327727.989006
376,APH,technology,Amphenol,39138416073,Large,ModerateBuy,299154750.9974776
377,PSA,financial,Public Storage,39037784308,Large,Hold,174822141.99731302
378,CUAEF,basicmaterials,China Shenhua Energy Co,38983656091,Large,,19889620454.59184
379,BF.B,consumergoods,Brown-Forman B,38826333950,Large,Hold,478451434.9969193
380,DNZOY,industrialgoods,DENSO,38759008354,Large,StrongBuy,1552844885.977564
381,ING,financial,ING Group,38655407122,Large,ModerateBuy,3900646530.9788094
382,AMKBY,industrialgoods,AP Moller - Maersk,38571092800,Large,ModerateBuy,3900009383.2153687
383,BAX,healthcare,Baxter International,38510599025,Large,StrongBuy,510818397.9970818
384,CSUAY,basicmaterials,China Shenhua Energy Company,38486415574,Large,,4934155842.820513
385,KLAC,technology,Kla-Tencor,38452771442,Large,ModerateBuy,154459816.9993975
386,DNZOF,industrialgoods,DENSO,38418065458,Large,,774870218.9995966
387,CM,financial,Canadian Bank of Commerce,38249722234,Large,ModerateBuy,446008887.98973876
388,GLNCY,basicmaterials,Glencore,38174156745,Large,,6662156499.999999
389,IDXX,healthcare,Idexx Laboratories,38084696226,Large,Hold,85299892.99856657
390,SRE,utilities,Sempra Energy,38066533398,Large,ModerateBuy,288470243.9981812
391,DLR,financial,Digital Realty,38032423592,Large,StrongBuy,280165182.9981584
392,TEL,technology,TE Connectivity,38012244029,Large,StrongBuy,330742573.9928652
393,MQBKY,financial,Macquarie Group,37980705813,Large,,366361587.85569596
394,CTAS,services,Cintas,37716404678,Large,ModerateBuy,104625383.99955615
395,MCQEF,financial,Macquarie Group,37640841901,Large,Hold,365445067.0
396,ANPDF,consumergoods,ANTA Sports Products,37515266520,Large,,2702829000.0
397,VWDRY,industrialgoods,Vestas Wind Systems AS,37368359100,Large,,588292806.9899244
398,ALGN,healthcare,Align Tech,37350642186,Large,ModerateBuy,78850391.99898668
399,U,technology,Unity Software,37221008206,Large,ModerateBuy,270777012.9928706
400,BIIB,healthcare,Biogen,37200876074,Large,Hold,153881596.9968976
401,JAPAF,consumergoods,Japan Tobacco,37196648910,Large,Hold,1773803000.0
402,BKFCF,financial,Bank of Communications Co,37131363322,Large,,
403,TKOMY,financial,Tokio Marine Holdings,37119724714,Large,,698264197.0278405
404,HDALF,services,Haidilao International Holding,37100000000,Large,Hold,
405,HTHIY,industrialgoods,Hitachi,36986255174,Large,Hold,482345529.1340636
406,MTCH,technology,Match Group,36974330748,Large,ModerateBuy,265983243.99683478
407,TWTR,technology,Twitter,36928081510,Large,Hold,795349590.9972001
408,HTHIF,industrialgoods,Hitachi,36896822980,Large,,966897876.8343816
409,ANCUF,consumergoods,Alimentation Couche Tard,36805199222,Large,StrongBuy,1112948267.9770184
410,INFO,financial,IHS Markit,36768495641,Large,ModerateBuy,398358565.99133265
411,KAOCF,consumergoods,Kao,36693931544,Large,,
412,GIS,consumergoods,General Mills,36680031240,Large,ModerateBuy,611333854.0
413,E,utilities,Eni SPA,36591378409,Large,Hold,1771979583.9709444
414,SYY,consumergoods,Sysco,36510827960,Large,ModerateBuy,509358648.9955357
415,CRBJF,financial,China Resources Land,36367791852,Large,,
416,GVDNY,basicmaterials,Givaudan SA,36334541504,Large,,461508211.66010416
417,ENGIY,utilities,ENGIE SA,36276444229,Large,StrongBuy,2411997621.6090426
418,F,consumergoods,Ford Motor,36124120428,Large,Hold,3978427359.9118943
419,CNC,healthcare,Centene,36057617843,Large,StrongBuy,579797681.9906738
420,XEL,utilities,Xcel Energy,35788928919,Large,Hold,525457772.9995595
421,BK,financial,BNY Mellon,35773302447,Large,Hold,886135804.9789448
422,MSBHF,industrialgoods,Mitsubishi,35754604620,Large,Hold,1478685054.5905707
423,CMG,services,Chipotle,35721951961,Large,ModerateBuy,27980348.999749348
424,WEGZY,industrialgoods,WEG,35661580867,Large,,2459419370.137931
425,LYG,financial,Lloyds Banking,35407691876,Large,Hold,17703845938.0
426,NRDBY,financial,Nordea Bank Abp,35336875000,Large,Hold,4020122298.0659842
427,PH,industrialgoods,Parker Hannifin,35304146880,Large,StrongBuy,128800243.99854067
428,ROKU,consumergoods,Roku,35294565104,Large,ModerateBuy,126931471.99884917
429,BF.A,consumergoods,Brown Forman A,35261870759,Large,ModerateSell,478451434.99321574
430,A,healthcare,Agilent,35255206762,Large,ModerateBuy,308309634.99781376
431,EA,consumergoods,Electronic Arts,35247314716,Large,ModerateBuy,290077480.99744874
432,SXYAY,basicmaterials,Sika,35159851006,Large,,1417164490.3667877
433,TKOMF,financial,Tokio Marine Holdings,34914454360,Large,,655055428.8930582
434,SCHYY,services,Sands China,34896235512,Large,ModerateBuy,807409428.7829709
435,BHKLY,financial,BOC Hong Kong (Holdings),34858456517,Large,,530812494.54850006
436,TT,industrialgoods,Trane Technologies,34810909797,Large,ModerateBuy,240124920.99744776
437,EBAY,services,Ebay,34777128838,Large,ModerateBuy,689338529.9900892
438,NBNKF,financial,Nordea Bank Abp,34731100000,Large,ModerateBuy,4038500000.0
439,CSGP,technology,CoStar Group,34691455386,Large,StrongBuy,39418076.99894329
440,GXYEF,services,Galaxy Entertainment Group,34654548957,Large,Hold,4342675307.894736
441,PPG,basicmaterials,PPG Industries,34648825929,Large,ModerateBuy,236204416.99502352
442,SCHYF,services,Sands China,34621207256,Large,,8014168346.296296
443,AIG,financial,American International Group,34564412448,Large,ModerateBuy,861525733.998006
444,MFG,financial,Mizuho Financial,34481189569,Large,,12676907929.779411
445,TRV,financial,Travelers Companies,34455057671,Large,Hold,253308760.99838257
446,LU,technology,Lufax Holding,34353477027,Large,ModerateBuy,2438145991.980128
447,MCHP,technology,Microchip,34348822763,Large,StrongBuy,260376157.9972711
448,STM,technology,Stmicroelectronics,34302943436,Large,StrongBuy,903184397.9989469
449,FCX,basicmaterials,Freeport-McMoRan,34200522630,Large,ModerateBuy,1452868420.9855566
450,MZHOF,financial,Mizuho Financial Group,34176943779,Large,,2539148869.167905
451,VFC,consumergoods,VF,34152668844,Large,ModerateBuy,390004211.9904077
452,CMI,industrialgoods,Cummins,34099236196,Large,ModerateBuy,148006580.99743915
453,LI,industrialgoods,Li Auto,34055933991,Large,ModerateBuy,836344154.9852653
454,ALBHF,technology,Alibaba Health Information Technology,34035141988,Large,,13452625291.699606
455,AHCHF,basicmaterials,Anhui Conch Cement Company,33920835808,Large,,5300130595.0
456,CHPXF,financial,China Pacific Insurance (Group) Co,33863601921,Large,,
457,WBA,consumergoods,Walgreens Boots Alliance,33831325070,Large,Hold,865915665.9841311
458,VIVHY,services,Vivendi,33723376405,Large,ModerateBuy,1113350161.9346318
459,KMI,industrialgoods,Kinder Morgan,33613504922,Large,Hold,2263535684.9831653
460,CRARY,financial,Credit Agricole,33597691981,Large,,5713893194.047619
461,JCI,industrialgoods,Johnson Controls,33596561137,Large,ModerateBuy,723907802.9950442
462,MSCI,technology,MSCI,33485451408,Large,ModerateBuy,82895040.0
463,PAYX,technology,Paychex,33476669519,Large,Hold,359500316.9995704
464,CARR,industrialgoods,Carrier Global,33462795456,Large,ModerateBuy,866687268.997669
465,CRH,basicmaterials,CRH,33332217717,Large,ModerateSell,785026323.9990579
466,XLNX,technology,Xilinx,33228699956,Large,Hold,245121716.99616405
467,MFC,financial,Manulife Financial,33209873113,Large,ModerateBuy,1939829036.974299
468,BCS,financial,Barclays,33149392080,Large,ModerateBuy,4338925664.921466
469,ORAN,technology,Orange SA,33125139655,Large,ModerateBuy,2656386500.0
470,AMADY,technology,"Amadeus IT Group, S.A.",33011660964,Large,,450609622.76822275
471,EXPGY,services,Experian,32947303365,Large,,925746090.6153413
472,SNPS,technology,Synopsys,32935321746,Large,ModerateBuy,151761688.99640584
473,CRWD,technology,CrowdStrike Holdings,32908535749,Large,StrongBuy,219448757.99546546
474,NPCPF,basicmaterials,Nippon Paint Holdings Co,32878662907,Large,,
475,TDG,technology,Transdigm Group,32871107345,Large,StrongBuy,54435881.99884077
476,AIPUY,industrialgoods,Airports of Thailand Public,32842824300,Large,ModerateBuy,1428570000.0
477,TROW,financial,T Rowe Price,32841814327,Large,Hold,226432806.99806952
478,BNKHF,financial,BOC Hong Kong (Holdings),32669891021,Large,,10572780265.695793
479,IQV,healthcare,IQVIA Holdings,32568457908,Large,StrongBuy,191725777.9949373
480,EXPGF,services,Experian,32562062067,Large,StrongBuy,917241184.9859155
481,HCMLY,basicmaterials,LafargeHolcim,32464390434,Large,ModerateBuy,3056910587.00565
482,OVCHF,financial,Oversea-Chinese Banking,32381597185,Large,ModerateBuy,4271978520.448549
483,JPHLF,financial,JAPAN POST HOLDINGS Co,32184930680,Large,,
484,ORLY,consumergoods,O'Reilly Auto,32177240814,Large,StrongBuy,72448418.99851398
485,YUM,services,Yum! Brands,32160839659,Large,ModerateBuy,301668132.9987806
486,AFL,financial,AFLAC,32038527624,Large,Hold,702445244.9901338
487,APTV,industrialgoods,Aptiv,31989906057,Large,StrongBuy,270025373.9934161
488,FCAU,consumergoods,Fiat Chrysler Automobiles,31943974945,Large,ModerateBuy,2024333012.9911282
489,SPLK,technology,Splunk,31895943681,Large,ModerateBuy,160393963.99979883
490,VRSK,financial,Verisk Analytics,31805816089,Large,ModerateBuy,162589796.99928433
491,MIELY,technology,Mitsubishi Electric,31715410188,Large,ModerateBuy,1067858928.888889
492,ALL,financial,Allstate,31607871302,Large,ModerateBuy,304068025.993266
493,CDNS,technology,Cadence Design,31530360240,Large,StrongBuy,278931000.0
494,BLL,basicmaterials,Ball,31500853628,Large,ModerateBuy,327111667.99584633
495,CS,financial,Credit Suisse,31386391881,Large,ModerateBuy,2421789496.990741
496,SBAC,financial,SBA Communications,31381862230,Large,StrongBuy,111043000.0
497,PTON,services,Peloton Interactive,31283417529,Large,StrongBuy,292532424.9953245
498,PRU,financial,Prudential Financial,31177080000,Large,Hold,396000000.0
499,JPSTF,financial,Japan Post Bank Co,31114981900,Large,,
500,CTRYF,financial,Country Garden Holdings Co,31069926303,Large,,23186512166.417908
501,RSG,services,Republic Services,31056533306,Large,ModerateBuy,318724684.9958949
502,ZBH,healthcare,Zimmer Biomet Holdings,31025427170,Large,StrongBuy,207278375.0
503,EOG,utilities,EOG Resources,30919057585,Large,ModerateBuy,583378445.0
504,ALC,healthcare,Alcon,30907656000,Large,ModerateBuy,489200000.0
505,HSY,consumergoods,Hershey Co,30836460413,Large,ModerateBuy,208143505.99392506
506,PCAR,industrialgoods,Paccar,30770783213,Large,Hold,346439801.99279445
507,SLB,industrialgoods,Schlumberger,30763863198,Large,StrongBuy,1392030008.959276
508,TRUMF,healthcare,Terumo,30760897298,Large,,752284110.9806799
509,HPQ,technology,HP,30560302353,Large,ModerateBuy,1373496734.9662921
510,KBCSY,financial,KBC Group,30497495116,Large,,832809806.5537958
511,OKTA,technology,Okta,30442746974,Large,StrongBuy,128088302.99995793
512,PEG,utilities,Public Service Enterprise,30335704080,Large,ModerateBuy,505847991.995998
513,ES,utilities,Eversource Energy,30315963902,Large,Hold,342824424.9915187
514,MITSF,industrialgoods,Mitsui & Co,30296876922,Large,,1683159829.0
515,WEC,utilities,WEC Energy Group,30281714976,Large,Hold,315434531.0
516,MITSY,industrialgoods,Mitsui & Co,30259847243,Large,,84680828.46308838
517,HXGBY,technology,Hexagon AB,30209000416,Large,ModerateBuy,370299098.01421916
518,PCSO,financial,Protective Capital Structures,30086350725,Large,,
519,HNHAF,technology,Hon Hai Precision Industry Co,30025412309,Large,ModerateBuy,
520,DXCM,healthcare,Dexcom,30013427317,Large,ModerateBuy,96027602.99792033
521,TSCDY,consumergoods,Tesco,29968425920,Large,,3264534413.943355
522,MRVL,technology,Marvell,29947794544,Large,StrongBuy,671475213.9910314
523,CJPRF,industrialgoods,Central Japan Railway Company,29924521964,Large,,
524,CHWRF,technology,China Tower,29921360000,Large,,176008000000.0
525,SWK,consumergoods,Stanley Black & Decker,29865622933,Large,StrongBuy,160223298.9967811
526,RMD,healthcare,Resmed,29856868972,Large,ModerateBuy,144915152.99713632
527,SHLAF,industrialgoods,Schindler Holding AG,29844907936,Large,ModerateBuy,108942901.75579485
528,LYB,basicmaterials,LyondellBasell,29828990076,Large,ModerateBuy,333919064.9949625
529,ROK,industrialgoods,Rockwell Automation,29791711221,Large,ModerateBuy,116178727.99984401
530,LNGPF,financial,Longfor Group Holdings,29735098494,Large,,
531,UOVEF,financial,United Overseas Bank (Singapore),29716032000,Large,ModerateBuy,1708800000.0
532,BBVA,financial,Banco Bilbao,29616453508,Large,ModerateSell,6655382810.786516
533,SGEN,healthcare,Seattle Genetics,29614990779,Large,ModerateBuy,178996620.0
534,SNGNF,technology,Singapore Telecommunications,29591431729,Large,ModerateBuy,15995368502.16216
535,CHT,technology,Chunghwa Telecom Co,29555873070,Large,,775744700.0
536,HLT,services,Hilton Worldwide Holdings,29492542646,Large,ModerateBuy,277446308.9934149
537,BBY,consumergoods,Best Buy Co,29480981087,Large,ModerateBuy,258832142.99385425
538,ELEZY,utilities,Endesa,29465943127,Large,Hold,2067785482.5964913
539,UNCHF,consumergoods,Unicharm,29452894786,Large,,598879519.8454657
540,CLNXF,technology,Cellnex Telecom SA,29372868174,Large,StrongBuy,486708668.9975145
541,GELYF,consumergoods,Geely Automobile Holdings,29348274854,Large,ModerateBuy,9815476539.79933
542,UNICY,consumergoods,Unicharm,29347483417,Large,Hold,3000765175.562372
543,HSNGF,financial,Hang Seng Bank,29346785997,Large,ModerateSell,
544,OTIS,industrialgoods,Otis Worldwide,29188661176,Large,ModerateBuy,433194733.9863461
545,MSI,technology,Motorola Solutions,29179969891,Large,StrongBuy,169522859.99535236
546,ADRNY,consumergoods,Royal Ahold Delhaize,29129898318,Large,ModerateBuy,1046332554.5258621
547,SVNDY,consumergoods,Seven & I Holdings,29049164224,Large,,1754176583.5748794
548,SVNDF,consumergoods,Seven & I Holdings Co,28957348242,Large,,882845982.987805
549,RYCEY,technology,Rolls-Royce,28951048822,Large,,10122744343.356644
550,UOVEY,financial,United Overseas Bank,28946420160,Large,,834912609.172195
551,PSX,utilities,Phillips 66,28942380258,Large,StrongBuy,436800184.99849075
552,WIT,technology,Wipro,28922645908,Large,ModerateSell,5693434233.858268
553,NURAF,technology,Nomura Research Institute,28913222956,Large,ModerateBuy,
554,MCK,healthcare,McKesson,28821314287,Large,ModerateBuy,160564424.9972145
555,DNHBY,financial,DNB ASA,28805782090,Large,,1554548412.8440366
556,CTVA,basicmaterials,Corteva,28742717280,Large,ModerateBuy,745016000.0
557,ALPMF,healthcare,Astellas Pharma,28735696330,Large,,1853915892.2580645
558,HOKCY,utilities,Hong Kong & China Gas,28611800818,Large,,18224076954.140125
559,SPG,financial,Simon Property,28610165894,Large,Hold,328135862.98887485
560,CHWY,consumergoods,Chewy,28602391650,Large,ModerateBuy,412494831.9873089
561,TRAUF,industrialgoods,Transurban Group,28596913171,Large,Hold,2736546714.92823
562,SDVKY,industrialgoods,Sandvik AB,28574913080,Large,,1265496593.445527
563,CKHUY,consumergoods,CK Hutchison Holdings,28574742105,Large,,3825266680.722892
564,EDU,services,New Oriental Education Tech,28508528525,Large,StrongBuy,168889386.99644548
565,GLW,technology,Corning,28497574081,Large,ModerateBuy,764010028.9812334
566,LUV,industrialgoods,Southwest Airlines,28492480944,Large,ModerateBuy,590273066.9981354
567,DDOG,technology,Datadog,28476819954,Large,ModerateBuy,304532348.9894129
568,CKHUF,consumergoods,CK Hutchison Holdings,28439773687,Large,,3797032534.9799733
569,SSDOY,consumergoods,Shiseido Company,28347972920,Large,ModerateBuy,400621437.53533065
570,PANW,technology,Palo Alto Networks,28305486293,Large,StrongBuy,95211700.0
571,EONGY,utilities,EON SE,28289956178,Large,ModerateBuy,2600179795.7720585
572,YAHOY,technology,Z Holdings,28249141061,Large,ModerateBuy,2369894384.3120804
573,CTTAY,industrialgoods,Continental AG,28165842555,Large,,2003260494.6657183
574,LBRDK,services,Liberty Broadband,28161191332,Large,ModerateBuy,178495222.99549976
575,ADM,basicmaterials,Archer Daniels Midland,28097646974,Large,StrongBuy,556389048.990099
576,TME,technology,Tencent Music Entertainment Group,28031575911,Large,StrongBuy,1677532968.940754
577,LBRDA,services,Liberty Broadband,28005900488,Large,ModerateBuy,178495222.99553856
578,CNQ,utilities,Canadian Natural,27955642860,Large,StrongBuy,1181058000.0
579,CIIHF,financial,CITIC Securities Co,27874627636,Large,,
580,RWEOY,utilities,RWE AG,27816311674,Large,StrongBuy,678943414.0590676
581,AWK,utilities,American Water,27758180594,Large,ModerateBuy,181271994.99771437
582,ANSS,technology,Ansys,27729408084,Large,Hold,85884126.99848236
583,CTTAF,industrialgoods,Continental Aktiengesellschaft,27700828645,Large,ModerateBuy,200005982.9963899
584,RDSMY,basicmaterials,Koninklijke DSM,27695270053,Large,,691690061.2637362
585,DHI,consumergoods,DR Horton,27685838630,Large,StrongBuy,363999981.98790425
586,SZHIF,consumergoods,Shenzhou International Group Holdings,27674324328,Large,ModerateBuy,
587,FAST,industrialgoods,Fastenal Company,27663628189,Large,ModerateBuy,574053292.9860967
588,NTR,basicmaterials,Nutrien,27654800981,Large,StrongBuy,569145934.9866227
589,TDOC,healthcare,Teladoc,27628068961,Large,StrongBuy,144960747.998321
590,EGRNF,financial,China Evergrande Group,27598217712,Large,,13268373900.0
591,AME,industrialgoods,Ametek,27566371045,Large,StrongBuy,230064855.99232182
592,PVWIF,technology,E Ink Holdings,27565020900,Large,,
593,HOKCF,utilities,Hong Kong & China Gas Co,27545522526,Large,,17771304855.48387
594,CHJHF,technology,China Telecom,27516880000,Large,,80932000000.0
595,ROL,services,Rollins,27501405611,Large,Hold,491623267.9835538
596,SIRI,services,Sirius XM Holdings,27494274368,Large,StrongBuy,4249501447.913447
597,ASAZY,industrialgoods,Assa Abloy,27436175449,Large,,2232398327.8275023
598,WCN,services,Waste Connections,27372913313,Large,StrongBuy,262897745.99500576
599,SCMWY,technology,Swisscom AG,27372146681,Large,,518215575.1798561
600,WELL,financial,Welltower,27233315163,Large,Hold,417304859.990806
601,FMX,consumergoods,Fomento Economico Mexicano,27180206746,Large,,357822626.9878884
602,TLSYY,technology,Telstra,27116719109,Large,,2380747946.356453
603,CPRT,services,Copart,27098609079,Large,ModerateBuy,236132877.9975601
604,GMBXF,basicmaterials,Grupo Mexico,27091800000,Large,,7785000000.0
605,WLTW,financial,Willis Group,26997952002,Large,Hold,128905423.99732621
606,MPC,utilities,Marathon Petroleum,26988992944,Large,ModerateBuy,650650745.9980714
607,ALXN,healthcare,Alexion Pharmaceuticals,26902668955,Large,ModerateBuy,218845431.9938176
608,OPYGY,basicmaterials,Polyus Gold PJSC,26852200000,Large,ModerateBuy,268522000.0
609,SU,utilities,Suncor Energy,26781647942,Large,StrongBuy,1525150793.9635537
610,MTD,healthcare,Mettler-Toledo,26772690505,Large,Hold,23794562.9999289
611,ARZGY,financial,Assicurazioni Generali,26685629555,Large,,3095780690.835267
612,SLF,financial,Sun Life Financial,26524487722,Large,ModerateBuy,584883962.9988974
613,DLTR,consumergoods,Dollar Tree,26514389097,Large,ModerateBuy,237307697.9951669
614,NWG,financial,NatWest Group,26498030154,Large,,6063622460.869565
615,OCPNY,healthcare,Olympus,26470198917,Large,,1286209859.9125366
616,ED,utilities,Consolidated Edison,26339995725,Large,ModerateSell,334858831.9984745
617,DAL,industrialgoods,Delta Airlines,26332049288,Large,ModerateBuy,637734300.9929765
618,KHNGY,industrialgoods,Kuehne + Nagel International AG,26294739100,Large,,600336509.1324202
619,TTRAF,technology,Telstra,26284188259,Large,,11893297854.751131
620,CEBCF,financial,China Everbright Bank Co,26244665451,Large,,
621,WMB,industrialgoods,Williams Co,26237723201,Large,StrongBuy,1213585716.975023
622,AZO,consumergoods,AutoZone,26179105798,Large,StrongBuy,23175553.999645893
623,SSREY,financial,Swiss Re,26095940635,Large,ModerateBuy,1122406048.8172042
624,SZKMF,consumergoods,Suzuki Motor,26030015812,Large,ModerateSell,485362964.98228604
625,SVTMF,consumergoods,SM Investments,26006944098,Large,,1223280531.420508
626,AKBNF,financial,Akbank TAS,26000000000,Large,,
627,SSREF,financial,Swiss Re AG,25939744326,Large,ModerateBuy,278921982.0
628,RNG,technology,RingCentral,25876673810,Large,StrongBuy,89631706.99688259
629,EC,utilities,Ecopetrol SA,25759609217,Large,ModerateBuy,2055834733.998404
630,FJTSF,technology,Fujitsu,25630820670,Large,,198104967.30561137
631,RPRX,healthcare,Royalty Pharma,25616099188,Large,ModerateBuy,625240400.0
632,DTE,utilities,DTE Energy,25596320578,Large,ModerateBuy,193559592.99758014
633,STT,financial,State Street,25486105486,Large,ModerateBuy,352797694.9889258
634,ZG,technology,Zillow Group Class A,25466035880,Large,ModerateBuy,232672780.99588853
635,GMGSF,financial,Goodman Group,25383677963,Large,ModerateBuy,1852823208.9781022
636,CLX,consumergoods,Clorox,25304523246,Large,Hold,126049928.99626401
637,CODYY,industrialgoods,Compagnie de Saint-Gobain SA,25300340000,Large,,2657598739.4957986
638,HRL,consumergoods,Hormel Foods,25291426397,Large,Hold,539607987.9880521
639,BNTX,healthcare,BioNTech SE,25272853952,Large,ModerateBuy,240785575.0
640,FERGY,industrialgoods,Ferguson,25271486572,Large,,2248352897.8647685
641,PCRFY,consumergoods,Panasonic,25245203398,Large,ModerateSell,2341855602.7829313
642,ZTO,industrialgoods,ZTO Express,25197170847,Large,ModerateBuy,855301114.9694501
643,WRDLY,services,Worldline,25161154336,Large,Hold,546981616.0
644,PCRFF,consumergoods,Panasonic,25140209484,Large,,2332115907.606679
645,PCG,utilities,PG&E,25084912078,Large,ModerateBuy,1984565828.955696
646,CHA,technology,China Telecom,25064640400,Large,Hold,809320000.0
647,KR,consumergoods,Kroger Company,25026178117,Large,Hold,774324817.9764851
648,PINXF,financial,People's Insurance Co (Group) of China,24925840448,Large,,23514943818.867924
649,CAOVF,financial,China Overseas Land & Investment,24922818454,Large,,10427957512.13389
650,W,consumergoods,Wayfair,24917700902,Large,ModerateBuy,99448039.99840358
651,Z,technology,Zillow Group Class C,24916928117,Large,ModerateBuy,232672780.99729198
652,FNV,basicmaterials,Franco Nev,24899724913,Large,Hold,190831735.99785408
653,KUBTF,industrialgoods,Kubota,24829956165,Large,,1210626824.232082
654,TU,technology,Telus,24780900000,Large,StrongBuy,1290000000.0
655,FSNUY,healthcare,Fresenius SE & Co,24763936261,Large,,2211065737.589286
656,MKC,consumergoods,McCormick & Company,24759851977,Large,ModerateBuy,133411562.999084
657,KUBTY,industrialgoods,Kubota,24757459881,Large,,241984751.06050238
658,TTNDF,consumergoods,Techtronic Industries Co,24740375953,Large,,
659,CLPHF,utilities,CLP Holdings,24708686574,Large,,2600914376.2105265
660,YUMC,services,Yum China Holdings,24619710604,Large,StrongBuy,419344414.9889286
661,UNCFF,financial,UniCredit SpA,24548302904,Large,ModerateBuy,2237766901.0027347
662,FMS,healthcare,Fresenius Medical Care,24521904338,Large,ModerateBuy,585667645.9995223
663,BRDCF,consumergoods,Bridgestone,24437529310,Large,,656217220.9989258
664,DFS,financial,Discover Financial Services,24302094164,Large,ModerateBuy,306496331.99646866
665,TTNDY,consumergoods,Techtronic Industries,24282220830,Large,,366524088.0
666,FTV,technology,Fortive,24234263152,Large,ModerateBuy,337195813.9974955
667,EIX,utilities,Edison International,24115121333,Large,ModerateBuy,378513911.99183804
668,TELNY,technology,Telenor ASA,24112661908,Large,,1397835472.9275362
669,LEN,consumergoods,Lennar,24093251777,Large,ModerateBuy,312736912.99325025
670,BRDCY,consumergoods,Bridgestone,24063485494,Large,Hold,1309933886.4452913
671,BGNE,healthcare,BeiGene,24036866470,Large,Hold,90993588.99909145
672,EJPRY,industrialgoods,East Japan Railway,24033000878,Large,,2254502896.622889
673,CLPHY,utilities,CLP Holdings,23950751403,Large,,2537155868.9618645
674,AVB,financial,AvalonBay,23880116542,Large,ModerateBuy,139608982.99912307
675,ODFL,industrialgoods,Old Dominion Freight,23807723910,Large,Hold,117331446.99620521
676,KMTUY,industrialgoods,Komatsu,23795913389,Large,ModerateBuy,948044358.12749
677,OCPNF,healthcare,Olympus,23783325885,Large,,
678,RYAAY,industrialgoods,Ryanair Holdings,23716654718,Large,ModerateBuy,225058404.9914595
679,MITEY,financial,Mitsubishi Estate,23707512114,Large,ModerateBuy,1340922630.882353
680,TLKMF,technology,PT Telekomunikasi Indonesia (Persero) Tbk,23665963545,Large,,98608181437.5
681,TSN,consumergoods,Tyson Foods,23665216772,Large,Hold,364136278.9967688
682,SWRAY,consumergoods,Swire Pacific,23633422080,Large,,3899904633.663367
683,RCI,technology,Rogers Communication,23574963097,Large,StrongBuy,504925317.9910045
684,GMAB,healthcare,Genmab,23537478106,Large,ModerateBuy,655457479.9777222
