,ticker,sector,company_name,market_cap,market_category,analyst_consensus,stock_outstanding
1194,SGLMF,financial,Starhill Global Real Estate Investment,769883704,Small,,2199667725.714286
1195,IMKTA,consumergoods,Ingles Markets,769061096,Small,,20259775.974710222
1196,DBD,technology,Diebold Nixdorf,769016387,Small,Hold,77678422.92929293
1197,TCX,technology,Tucows,768954357,Small,,10606266.993103448
1198,MGIC,technology,Magic Software Enterprises,768449992,Small,ModerateBuy,48977054.93945188
1199,PHGUF,healthcare,Pharming Group,767708520,Small,,639757100.0
1200,SLRC,financial,Solar Capital,766611383,Small,ModerateBuy,42260825.96471885
1201,TKIAF,industrialgoods,Taikisha,766530374,Small,,
1202,ACCO,industrialgoods,ACCO Brands,766369348,Small,StrongBuy,94496836.99136868
1203,EBSB,financial,Meridian Interstate Bancorp,766280384,Small,ModerateBuy,52413158.96032832
1204,BAOXF,consumergoods,Grand Baoxin Auto Group,766128085,Small,Hold,
1205,KNL,industrialgoods,Knoll,765805820,Small,Hold,50682052.94506949
1206,NHPEF,basicmaterials,New Hope,765768515,Small,,715671509.3457943
1207,FANH,financial,Fanhua American Depositary Shares,765147893,Small,,53694588.98245614
1208,VIVO,healthcare,Meridian Bioscience,765031127,Small,ModerateBuy,43076076.970720716
1209,ELKMF,basicmaterials,Gold Road Resources,764654606,Small,StrongBuy,878913340.2298851
1210,AFIB,healthcare,Acutus Medical,764653439,Small,StrongBuy,27846082.99344501
1211,SEXHF,industrialgoods,Sichuan Expressway Co,764515000,Small,,3185479166.666667
1212,ANDE,basicmaterials,The Andersons,764441583,Small,StrongBuy,32978497.972389992
1213,ARZTY,consumergoods,Aryzta AG,763165343,Small,,2008329850.0
1214,AUHEF,industrialgoods,Anhui Expressway Company,762960600,Small,,1338527368.4210527
1215,PLAB,technology,Photronics,762354500,Small,ModerateBuy,65663608.95779501
1216,HMST,financial,HomeStreet,759309639,Small,ModerateBuy,21787937.991391677
1217,TIG,financial,Trean Insurance Group,759047924,Small,Hold,51148781.94070081
1218,JFBHF,industrialgoods,Jungfraubahnen Management AG,758408950,Small,,
1219,HTCKF,technology,HTC,757245700,Small,,176514149.18414918
1220,BFS,financial,Saul Centers,756990000,Small,,23400000.0
1221,BDRBF,technology,Bombardier,756683711,Small,Hold,2364636596.875
1222,TGRNF,healthcare,Tong Ren Tang Technologies Co,755662560,Small,,
1223,SGH,technology,Smart Global Holdings,755303857,Small,StrongBuy,24419781.991593923
1224,RNDOF,services,ROUND ONE,753958491,Small,,88700998.94117647
1225,CRDF,healthcare,Cardiff Oncology,752767375,Small,StrongBuy,35324606.99202253
1226,TOGL,unknownsector,Toga,752741944,Small,,91130985.95641647
1227,CLOEF,consumergoods,Cloetta AB,752690269,Small,,266911442.90780142
1228,ESPR,healthcare,Esperion,752111369,Small,ModerateBuy,27876625.98220904
1229,CNOB,financial,ConnectOne Bancorp,751540563,Small,ModerateBuy,39764050.952380955
1230,RDUS,healthcare,Radius Health,751274826,Small,Hold,46547386.98884758
1231,CARA,healthcare,Cara Therapeutics,749973165,Small,StrongBuy,49832103.98671096
1232,IMMFF,services,Omni Bridgeway,749477539,Small,,241766948.06451613
1233,EMCHF,financial,EML Payments,748934052,Small,ModerateBuy,
1234,MGPI,basicmaterials,MGP Ingredients,748695299,Small,ModerateBuy,16915844.984184366
1235,ETAC,financial,EMerge Technology Acquisition,748284000,Small,,76200000.0
1236,CYUNF,consumergoods,China Huiyuan Juice Group,748081430,Small,,
1237,CKH,industrialgoods,SEACOR Holdings,746029011,Small,ModerateBuy,20372173.97596942
1238,CHOWF,consumergoods,Chow Sang Sang Holdings International,745177400,Small,,
1239,SII,financial,Sprott,745038188,Small,Hold,24499775.99473857
1240,SOHU,technology,Sohu,744927201,Small,,39268697.99683712
1241,AGM,financial,Federal Agricultural,744433685,Small,,10735991.995961927
1242,ATHA,healthcare,Athira Pharma,743910713,Small,StrongBuy,32485183.973799128
1243,ARBFF,consumergoods,ARB,743855659,Small,,35087531.08490566
1244,UEIC,consumergoods,Universal Electronics,743719974,Small,,13749675.984470326
1245,LORL,technology,Loral Space And Communications,743623334,Small,,30932750.998336107
1246,GLT,basicmaterials,PH Glatfelter,741386539,Small,,44367835.96648713
1247,GLDD,industrialgoods,Great Lakes Dredge & Dock,740988917,Small,ModerateBuy,64999027.80701754
1248,TBBK,financial,Bancorp,740618639,Small,ModerateBuy,57590873.95023328
1249,DENN,services,Denny's,740347873,Small,ModerateBuy,63768119.982773475
1250,EH,technology,Ehang Holdings Ltd,738836343,Small,,54728618.0
1251,MEG,services,Montrose Environmental Group,738366494,Small,ModerateBuy,24961679.986477353
1252,SFT,financial,Shift Technologies,738141651,Small,ModerateBuy,82106968.96551724
1253,RC,financial,Ready Capital,738022172,Small,StrongBuy,54466580.959409595
1254,UBAZF,technology,Uzabase,737723457,Small,,
1255,HTCTF,technology,Hutchison Telecommunications Hong Kong Holdings,737668694,Small,,4610429337.5
1256,OFIX,healthcare,Orthofix,737387241,Small,Hold,19333697.98112218
1257,CIR,industrialgoods,Circor International,737129855,Small,ModerateBuy,19998096.988605537
1258,TPB,consumergoods,Turning Point Brands,736092312,Small,StrongBuy,19164079.979172092
1259,ICHR,technology,Ichor Holdings,735407628,Small,StrongBuy,23162444.976377953
1260,CLVLF,healthcare,Clinuvel Pharmaceuticals,735225829,Small,,49410337.970430106
1261,AGX,industrialgoods,Argan,734764846,Small,ModerateBuy,15669968.99125613
1262,GUERF,healthcare,Guerbet SA,734314035,Small,ModerateBuy,
1263,GUZOF,consumergoods,Grupo Herdez SAB de CV,734035001,Small,,374507653.5714286
1264,AUTLF,industrialgoods,Austal,733498432,Small,,336467170.6422018
1265,OSW,services,OneSpaWorld Holdings,733275143,Small,ModerateBuy,84968150.98493627
1266,VTOL,industrialgoods,Bristow Group,731183009,Small,,29710808.980089396
1267,SRI,industrialgoods,Stoneridge,731032306,Small,Hold,27005256.963428147
1268,CLVSF,technology,CellaVision AB,730868643,Small,,
1269,CRMT,consumergoods,America's Car-Mart,730322765,Small,ModerateBuy,6842071.997376804
1270,HZO,consumergoods,Marinemax,727570764,Small,StrongBuy,21628143.995243758
1271,PXGYF,technology,PAX Global Technology,726968090,Small,,1085027000.0
1272,NTUS,healthcare,Natus Medical,726459312,Small,Hold,33867566.993007
1273,GESI,utilities,General European Strategic Investments,726351564,Small,,269019097.77777773
1274,MDXG,healthcare,MiMedx Group,726237033,Small,,111045417.88990825
1275,CFSKF,industrialgoods,Chofu Seisakusho Co,726055550,Small,,
1276,WOW,technology,Wideopenwest,724287458,Small,ModerateBuy,86845018.94484413
1277,AINV,financial,Apollo Investment Corp,723724261,Small,ModerateBuy,65259175.92425609
1278,SFHD,financial,Hui Ying Financial Holdings,723641780,Small,,402023211.1111111
1279,CAMT,technology,Camtek,723449979,Small,StrongBuy,39211380.97560976
1280,MTSC,technology,Mts Systems,723255105,Small,,19276521.98827292
1281,TPC,industrialgoods,Tutor Perini,722762855,Small,ModerateBuy,50827204.99296765
1282,FKKEF,financial,Charter Hall Education,722511012,Small,,
1283,OMER,healthcare,Omeros,721948737,Small,ModerateBuy,61652325.96071733
1284,TBI,services,Trueblue,721870828,Small,ModerateBuy,35472767.96068796
1285,AGRO,basicmaterials,Adecoagro SA,720461361,Small,,117338983.87622151
1286,CCO,services,Clear Channel Outdoor,719604950,Small,Hold,467275941.5584415
1287,SCHN,basicmaterials,Schnitzer Steel Industries,718628387,Small,ModerateBuy,27107822.97246322
1288,APOG,industrialgoods,Apogee,717163271,Small,Hold,26385697.976453274
1289,GNCGY,consumergoods,Greencore Group,716082395,Small,,115497160.48387097
1290,TGI,technology,Triumph Group,715479320,Small,ModerateBuy,52110656.95557174
1291,CMBM,technology,Cambium Networks,715474484,Small,StrongBuy,25708748.975925263
1292,BANC,financial,Banc of California,715421758,Small,ModerateBuy,50240291.994382024
1293,TRXPF,healthcare,Torii Pharmaceutical Co,715249500,Small,,
1294,WASH,financial,Washington Bancorp,714934084,Small,Hold,17264768.99299686
1295,XTPEF,consumergoods,Xtep International Holdings,713610291,Small,,
1296,ADAP,healthcare,Adaptimmune Therapeutics,713530102,Small,ModerateBuy,154778763.9913232
1297,SBLK,industrialgoods,Star Bulk Carriers,710899692,Small,ModerateBuy,96067525.94594595
1298,HUD,consumergoods,Hudson,709923947,Small,Hold,92438013.93229167
1299,TALO,utilities,Talos Energy,709851493,Small,ModerateBuy,73029988.99176954
1300,SIBN,healthcare,SI-Bone,709673199,Small,StrongBuy,32360838.987688098
1301,JSEJF,financial,JSE,708851713,Small,,86869082.4754902
1302,NXE,basicmaterials,NexGen Energy,708664118,Small,ModerateBuy,376948998.9361702
1303,PSTX,healthcare,Poseida Therapeutics,708457314,Small,ModerateBuy,61820009.94764397
1304,OII,industrialgoods,Oceaneering International,708042068,Small,Hold,99304637.86816269
1305,EXTR,technology,Extreme Networks,707325537,Small,ModerateBuy,123013136.86956522
1306,GOAC,financial,Go Acquisition,706531250,Small,,71875000.0
1307,CPAC,basicmaterials,Cementos Pacasmayo SAA,706376294,Small,ModerateBuy,85621368.96969697
1308,ALBO,healthcare,Albireo Pharma,704904276,Small,StrongBuy,19077246.982408658
1309,PRTS,consumergoods,CarPartscom,704603227,Small,StrongBuy,47320565.95030221
1310,QTT,technology,Qutoutiao,704420777,Small,,266826051.89393938
1311,FRTCF,financial,Far East Consortium International,703989796,Small,,
1312,FRDZF,consumergoods,Freedom Foods Group,703857670,Small,,
1313,THMMF,technology,Thaicom Public Co,703280965,Small,,
1314,SQZ,healthcare,SQZ Biotechnologies,703104948,Small,StrongBuy,23972210.97852029
1315,NCBS,financial,Nicolet Bankshares,703065014,Small,ModerateBuy,10085568.985798309
1316,LCA,financial,Landcadia Holdings II,701679687,Small,,39531249.97183099
1317,VXRT,healthcare,Vaxart,700601248,Small,StrongBuy,109468945.0
1318,SRMGF,financial,SpareBank 1 SMN,700217172,Small,ModerateBuy,
1319,SFBTF,technology,SB Technology,699736481,Small,,21307444.610231422
1320,CYD,industrialgoods,China Yuchai International,699493941,Small,,40858290.94626168
1321,STNG,industrialgoods,Scorpio Tankers,699481772,Small,StrongBuy,58000146.932006635
1322,NX,industrialgoods,Quanex,699411938,Small,ModerateBuy,32805437.99249531
1323,CDGXF,consumergoods,China Dongxiang (Group) Co,698682565,Small,,5822354708.333334
1324,HYKUF,financial,Hyakugo Bank,698068250,Small,,
1325,KDMN,healthcare,Kadmon Holdings,696342556,Small,StrongBuy,171512944.82758623
1326,ARR,financial,ARMOUR Residential REIT,695849166,Small,,64730154.97674418
1327,PARR,utilities,Par Pacific Holdings,695233922,Small,ModerateSell,53977788.97515528
1328,SZDEF,services,Dongjiang Environmental Company,694621010,Small,,
1329,RAD,consumergoods,Rite Aid,694166949,Small,Hold,55224100.95465393
1330,NWLI,financial,National Western Life Insurance,694007137,Small,,3636019.997904333
1331,SP,services,SP Plus,693575115,Small,ModerateBuy,23088385.985352863
1332,STFC,financial,State Auto Financial,693075112,Small,ModerateBuy,43837767.99493991
1333,CAMRF,healthcare,Camurus AB,691915468,Small,,
1334,AMBC,financial,Ambac Financial,691717998,Small,,45809138.94039735
1335,QTNT,healthcare,Quotient,690988557,Small,,101021718.85964912
1336,GRVWF,basicmaterials,Greatview Aseptic Packaging Company,690369911,Small,,1380739822.0
1337,TCPC,unknownsector,BlackRock TCP Capital,690318804,Small,ModerateBuy,57767263.933054395
1338,NEX,industrialgoods,Nextier Oilfield Solutions,690256298,Small,ModerateBuy,214365309.93788818
1339,MWTCF,utilities,Manila Water Co,690155092,Small,,2156734662.5
1340,WTRE,financial,Watford Holdings,689879301,Small,Hold,19886978.985298358
1341,HRVSF,basicmaterials,Harvest Health & Recreation,689876851,Small,StrongBuy,366955771.80851066
1342,AMRS,basicmaterials,Amyris,688928869,Small,StrongBuy,239211412.84722224
1343,CNWGY,services,Cineworld Group,686398744,Small,,310587666.9683258
1344,MNKD,healthcare,MannKind,686171793,Small,StrongBuy,232600607.79661015
1345,SPTN,consumergoods,SpartanNash Co,685346764,Small,ModerateBuy,35863252.95656724
1346,VET,utilities,Vermilion Energy,683856000,Small,Hold,158300000.0
1347,FKCIF,technology,Fukui Computer Holdings,682289916,Small,,
1348,CJREF,services,Corus Entertainment,681360279,Small,StrongBuy,208367057.79816514
1349,HFAHF,financial,Navigator Global Investments,681021167,Small,,
1350,PLNHF,basicmaterials,Planet 13 Holdings,681013290,Small,StrongBuy,151673338.53006682
1351,PLYA,services,Playa Hotels & Resorts,680855080,Small,ModerateBuy,134556339.92094862
1352,GMHI,financial,Gores Metropoulos,679500000,Small,ModerateBuy,50000000.0
1353,GOSS,healthcare,Gossamer Bio,678795220,Small,StrongBuy,75927876.95749441
1354,PUMP,industrialgoods,Propetro Holding,678133861,Small,ModerateBuy,100912776.9345238
1355,JMCCF,technology,Jamco,677332310,Small,,
1356,WINA,financial,Winmark,676544740,Small,,3740295.997346307
1357,BBAR,financial,Banco BBVA Argentina,676023453,Small,Hold,204236692.74924472
1358,KCAC,financial,Kensington Capital Acquisition,675625000,Small,,28750000.0
1359,ANAB,healthcare,AnaptysBio,674943827,Small,StrongBuy,27347804.983792543
1360,EBON,technology,Ebang International Holdings,674831985,Small,,131035336.89320387
1361,YUMM,financial,Yummies,674440500,Small,,358744946.80851066
1362,QUOT,services,Quotient Technology,674351184,Small,ModerateBuy,91005557.89473684
1363,CWBHF,basicmaterials,Charlotte's Web Holdings,673863913,Small,StrongBuy,139228081.19834712
1364,LOMA,basicmaterials,Loma Negra Compania Industrial Argentina Sociedad Anonima,673480000,Small,ModerateBuy,119199999.99999999
1365,SCSC,technology,ScanSource,672923289,Small,ModerateBuy,25364616.999623068
1366,ABTX,financial,Allegiance Bancshares,670882803,Small,Hold,20447509.996952146
1367,DNOW,industrialgoods,Now,670497113,Small,ModerateBuy,109379626.91680261
1368,MNRL,unknownsector,Brigham Minerals,670459738,Small,StrongBuy,56483549.957877
1369,HBNC,financial,Horizon Bancorp,669178570,Small,ModerateBuy,43880561.96721312
1370,AMEH,healthcare,Apollo Medical Holdings,668840291,Small,,36789894.99449945
1371,AGEN,healthcare,Agenus,667424046,Small,StrongBuy,190149300.85470086
1372,CADGF,basicmaterials,Bio-PAPPEL SAB de CV,666904600,Small,,266761840.0
1373,COLL,healthcare,Collegium Pharmaceutical,666401383,Small,StrongBuy,34582323.97509082
1374,GMRE,financial,Global Medical REIT,665962679,Small,StrongBuy,48188326.98986975
1375,AKUS,healthcare,AKOUOS,665648394,Small,,34382664.97933885
1376,SPPI,healthcare,Spectrum Pharmaceuticals,665405259,Small,ModerateBuy,145922205.92105263
1377,EFC,financial,Ellington Financial,665043779,Small,StrongBuy,43781683.936800525
1378,SAMZF,financial,Samui Airport Property,665000000,Small,,
1379,AMTB,financial,Amerant Bancorp,662940692,Small,Hold,42144989.955499046
1380,SGXXF,services,Sound Global,662730385,Small,,2761376604.166667
1381,VNDA,healthcare,Vanda,662315929,Small,ModerateBuy,54691653.922378205
1382,ALGS,healthcare,Aligos Therapeutics,662178838,Small,StrongBuy,36890185.96100279
1383,FHTX,healthcare,Foghorn Therapeutics,662138577,Small,StrongBuy,35694801.99460916
1384,AUSDF,industrialgoods,Perenti Global,661983245,Small,,661983245.0
1385,GSBC,financial,Great Southern Bancorp,661202335,Small,ModerateBuy,13844269.995812396
1386,VFF,basicmaterials,Village Farms International,660598100,Small,StrongBuy,66059810.0
1387,XENT,healthcare,Intersect ENT,660596892,Small,Hold,32719013.967310548
1388,CAPL,industrialgoods,Crossamerica Partners,658904000,Small,ModerateBuy,37868045.977011494
1389,HLIT,technology,Harmonic,658819929,Small,StrongBuy,97747763.94658753
1390,VBIV,healthcare,VBI Vaccines,658383414,Small,StrongBuy,242052725.7352941
1391,ALTM,industrialgoods,Altus Midstream Company,657169307,Small,Hold,16246459.999999998
1392,NEW,services,Puxin,656983951,Small,,87133150.0
1393,BPYU,financial,Brookfield Property REIT,654635815,Small,,39129456.96353855
1394,BCOR,technology,Blucora,654355507,Small,ModerateBuy,48043722.98091043
1395,ICLK,services,ICLICK INTERACTIVE ASIA GROUP,654292469,Small,StrongBuy,90371887.98342541
1396,ORGO,financial,Organogenesis Holdings,653835438,Small,StrongBuy,127702233.984375
1397,LBAI,financial,Lakeland Bancorp,653066724,Small,ModerateBuy,50468834.93044823
1398,CRHHF,services,Cross-Harbour (Holdings),652204000,Small,,
1399,SI,financial,Silvergate Capital,652018153,Small,StrongBuy,18693180.991972476
1400,VREX,healthcare,Varex Imaging,651896278,Small,Hold,39059093.948472135
1401,GTBAF,basicmaterials,Great Bear Resources,651624924,Small,StrongBuy,50710110.81712063
1402,GRSV,financial,Gores Holdings V,651164062,Small,,65641538.508064516
1403,CLCT,services,Collectors Universe,649998702,Small,,9298980.0
1404,TTXTF,basicmaterials,Texhong Textile Group,649650000,Small,,
1405,BSTC,healthcare,Biospecifics Technologies,649587820,Small,Hold,7344954.99773858
1406,VOBIF,technology,Vobile Group,649435128,Small,,430089488.74172187
1407,TREB,financial,Trebia Acquisition,648815625,Small,,64687500.00000001
1408,OBNK,financial,Origin Bancorp,648781773,Small,ModerateBuy,23506585.978260867
1409,IDEX,technology,Ideanomics,647612401,Small,,238971365.68265682
1410,CASS,technology,Cass Information Systems,645534673,Small,,14422132.998212691
1411,IMTX,healthcare,Immatics,645442410,Small,StrongBuy,62908616.95906433
1412,COWN,financial,Cowen Group,644554575,Small,ModerateBuy,26568613.973619126
1413,ONE,services,Onesmart International Education Group,643444832,Small,Hold,160861208.0
1414,CPS,industrialgoods,Cooper-Standard Holdings,643427326,Small,ModerateBuy,16896725.99789916
1415,LIND,services,Lindblad Expeditions Holdings,641893643,Small,Hold,49875185.93628594
1416,BGSWF,industrialgoods,BW Offshore,641839240,Small,ModerateBuy,
1417,CUYRF,basicmaterials,C Uyemura & Co,641729668,Small,,
1418,PLCE,consumergoods,Children's Place,641426137,Small,Hold,14587812.986126905
1419,REV,consumergoods,Revlon,640530218,Small,,53333073.93838468
1420,SVA,healthcare,Sinovac Biotech,639903982,Small,,
1421,CHLTF,financial,ARA LOGOS Logistics,639822216,Small,,
1422,CCORF,financial,Canaccord Genuity,639359278,Small,ModerateBuy,96872617.87878789
1423,SKPBF,industrialgoods,Sapura Energy Bhd,638872155,Small,,
1424,GOOD,financial,Gladstone Commercial,638563028,Small,,35028141.96379594
1425,VVI,services,Viad,637980431,Small,,20428447.99871918
1426,RPT,financial,RPT Realty,637979803,Small,Hold,80961903.93401015
1427,RTEXF,utilities,Ratio Oil Exploration 1992,634956754,Small,,
1428,TLPPF,healthcare,Telix Pharmaceuticals,634436650,Small,ModerateBuy,275842021.73913044
1429,SATOF,technology,Sato Holdings,633323364,Small,,
1430,AOSL,technology,Alpha and Omega,632597640,Small,ModerateBuy,25487414.98791297
1431,WETF,financial,WisdomTree Investments,632321672,Small,ModerateBuy,148781569.88235295
1432,CTBI,financial,Community Bancorp,632269235,Small,Hold,17810400.985915493
1433,LC,financial,LendingClub,632120167,Small,Hold,78232693.93564357
1434,BPFH,financial,Boston Private Fin,631715281,Small,Hold,82254593.88020834
1435,SPIZF,financial,Sparebanken Vest,631502447,Small,ModerateBuy,
1436,BOOM,industrialgoods,DMC Global,631281098,Small,,14773720.99227709
1437,TLMD,financial,SOC Telemed,631081145,Small,ModerateBuy,76773861.92214112
1438,FVTI,technology,Fortune Valley Treasures,630887705,Small,,450634075.0
1439,BMTC,financial,Bryn Mawr Bank,630878259,Small,Hold,19958185.985447645
1440,PRISY,services,Promotora De Informaciones Sa,630698671,Small,,670956032.9787234
1441,MYE,basicmaterials,Myers Industries,630163139,Small,,35825078.965321206
1442,DBI,consumergoods,Designer Brands,629218077,Small,Hold,72323916.89655173
1443,CMPRF,financial,Gentera SAB de CV,627417099,Small,,
1444,FINV,financial,FinVolution Group,626776739,Small,ModerateBuy,305744750.73170733
1445,IVR,financial,Invesco Mortgage,625744781,Small,ModerateSell,181375298.8405797
1446,ZIOP,healthcare,Ziopharm Oncology,625729886,Small,ModerateBuy,214291056.84931508
1447,RCCC,consumergoods,RC-1,625577482,Small,,5687068018.181818
1448,TOCOF,unknownsector,TOM Group,625444668,Small,,
1449,EOPSF,technology,Electro Optic Systems Holdings,625241177,Small,,
1450,BOMN,services,Boston Omaha,624681778,Small,ModerateBuy,27231114.9956408
1451,USCR,basicmaterials,US Concrete,624338395,Small,Hold,16675704.99465812
1452,NFBK,financial,Northfield Bancorp,624189962,Small,ModerateBuy,53122549.957446806
1453,ATEN,technology,A10 Networks,623639820,Small,ModerateBuy,76708464.94464944
1454,TBIIF,technology,Tobii AB,622348000,Small,,99100000.0
1455,CGBD,financial,TCG BDC,622210206,Small,Hold,56308615.92760181
1456,BY,financial,Byline Bancorp,621972484,Small,ModerateBuy,38583900.99255583
1457,ESTA,healthcare,Establishment Labs Holdings,621111240,Small,ModerateBuy,23438160.0
1458,SPWH,consumergoods,Sportsman's Warehouse,620967482,Small,StrongBuy,43607266.994382024
1459,VAPO,healthcare,Vapotherm,620486897,Small,ModerateBuy,25661161.99338296
1460,GOGL,industrialgoods,Golden Ocean Group,620392428,Small,ModerateBuy,143277696.99769053
1461,ADMLF,basicmaterials,Adriatic Metals Shs Chess Deposit Interests Repr 1 Sh,618116384,Small,,379212505.5214724
1462,MITCF,industrialgoods,Mitani,617246447,Small,,
1463,NPK,consumergoods,National Presto Industries,617136316,Small,,7023287.993626948
1464,AMC,services,AMC Entertainment,616898871,Small,ModerateSell,137393957.9064588
1465,PGVI,basicmaterials,Promithian Global Ventures,614756975,Small,,92583881.77710843
1466,CDGXY,consumergoods,China Dongxiang (Group) Company,614511032,Small,,104686717.54684839
1467,TRST,financial,TrustCo Bank,614276025,Small,ModerateBuy,96432656.98587127
1468,UTL,utilities,Unitil,614240111,Small,Hold,15007087.979477156
1469,KODK,technology,Kodak,614220074,Small,,77163325.87939699
1470,HLX,industrialgoods,Helix Energy,614157119,Small,,150160664.79217604
1471,CHYCF,industrialgoods,Chiyoda,613753043,Small,,256800436.40167361
1472,HSTM,technology,HealthStream,612968119,Small,Hold,31677938.966408268
1473,BCOV,technology,Brightcove,612210773,Small,StrongBuy,39805641.93758127
1474,ERF,utilities,Enerplus,612005900,Small,ModerateBuy,222547600.0
1475,ERII,industrialgoods,Energy Recovery,611493041,Small,ModerateBuy,56100278.99082568
1476,PBFX,industrialgoods,PBF Logistics,611133135,Small,ModerateBuy,62360523.97959183
1477,FBMS,financial,The First Bancshares,610925613,Small,,21405942.99229152
1478,USLM,basicmaterials,United States Lime & Minerals,610374492,Small,,5630760.996309963
1479,INZY,healthcare,Inozyme Pharma,610264956,Small,,23372843.96782842
1480,MOTUY,industrialgoods,Motus Holdings,610127629,Small,,167158254.52054796
1481,PETS,consumergoods,Petmed Express,609986646,Small,ModerateSell,20272071.984047856
1482,IMXI,financial,International Money Express,609927569,Small,ModerateBuy,38072881.96004994
1483,SNFRF,basicmaterials,Sinofert Holdings,609020335,Small,,6090203350.0
1484,MCPNF,utilities,MMC Bhd,609011710,Small,,
1485,YORW,utilities,The York Water Company,607214545,Small,,13049957.984096281
1486,HONE,financial,HarborOne Bancorp,606761625,Small,ModerateBuy,58342463.94230769
1487,IHC,financial,Independence Holding Company,606299747,Small,,14637850.0
1488,GPRK,utilities,GeoPark,606122580,Small,ModerateBuy,60612258.0
1489,EGRX,healthcare,Eagle Pharmaceuticals,605901045,Small,ModerateBuy,13030130.0
1490,REVG,consumergoods,REV Group,605562976,Small,Hold,63476202.935010485
1491,DNK,technology,Phoenix Tree Holdings,605332800,Small,,182880000.0
1492,FIZN,financial,First Citizens Bancshares,605287100,Small,,5286350.218340611
1493,IFGNF,utilities,Infigen Energy,604776967,Small,,
1494,DTIL,healthcare,Precision BioSciences,604050198,Small,ModerateBuy,52480468.98349261
1495,SPRB,healthcare,Spruce Biosciences,603565066,Small,StrongBuy,23214041.0
1496,UMH,financial,UMH Properties,603119644,Small,StrongBuy,41709518.94882434
1497,KOP,basicmaterials,Koppers Holdings,600364384,Small,ModerateBuy,21065416.98245614
1498,ULH,industrialgoods,Universal Logistics,600020720,Small,ModerateBuy,26918829.968595784
1499,ADTN,technology,Adtran,599452750,Small,ModerateBuy,47956220.0
1500,UFCS,financial,United Fire Group,598496804,Small,Hold,25031233.960685905
1501,RMGGF,basicmaterials,Resolute Mining,597205953,Small,StrongBuy,1047729742.1052632
1502,GUDHF,consumergoods,G.U.D. Holdings,596657963,Small,,
1503,FOSL,consumergoods,Fossil Group,596583045,Small,,51473946.93701467
1504,AERI,healthcare,Aerie Pharma,596420462,Small,ModerateBuy,46814792.93563579
1505,MGTX,healthcare,Meiragtx Holdings,596048997,Small,ModerateBuy,43412162.92789512
1506,DMRC,technology,Digimarc,595932447,Small,Hold,15315662.99151889
1507,FBAK,financial,First National Bank Alaska,595175129,Small,,3167510.0
1508,VITFF,basicmaterials,Victoria Gold,594288127,Small,ModerateBuy,61840595.94172737
1509,MOD,industrialgoods,Modine,593824100,Small,ModerateBuy,51147639.96554694
1510,GLP,industrialgoods,Global Partners,593562529,Small,ModerateSell,33995562.94387171
1511,STRO,healthcare,Sutro Biopharma,592003698,Small,StrongBuy,35879012.0
1512,CLW,basicmaterials,Clearwater Paper,590173290,Small,ModerateBuy,16573245.998315081
1513,TNJIF,services,Tianjin Capital Environmental Protection Group Co,589445341,Small,,
1514,MNXBF,financial,Monex Group,588812578,Small,,
1515,COE,technology,China Online Education Group,588703775,Small,ModerateBuy,21407410.0
1516,SFRRF,basicmaterials,Sandfire Resources NL,588229398,Small,Hold,
1517,DBMG,industrialgoods,DBM Global,587874613,Small,,10335348.32981716
1518,DUO,technology,Fangdd Network Group,587672183,Small,,79846763.99456522
1519,AMRX,healthcare,Amneal Pharmaceuticals,587561191,Small,ModerateBuy,147628439.94974875
1520,QCRH,financial,QCR Holdings,587039079,Small,StrongBuy,15793356.981436642
1521,BLX,financial,Banco Latinoamericano De Comercio,586748880,Small,,39672000.0
1522,JNBYF,consumergoods,JNBY Design,586187500,Small,,518750000.00000006
1523,NINK,services,Nami,585040211,Small,,1218833772.9166667
1524,UVSP,financial,Univest Of Pennsylvania,583878884,Small,ModerateBuy,29267111.979949877
1525,VITOF,basicmaterials,Vitro SAB de CV,583194939,Small,,259197750.66666666
1526,PCDVF,financial,Pacific Century Regional Developments,582593044,Small,,2648150200.0
1527,WIFI,technology,Boingo Wireless,582463962,Small,StrongBuy,44530883.94495413
1528,HFIAF,industrialgoods,Hafnia,581810667,Small,Hold,
1529,FKKFF,financial,Fukuoka Financial Group,581703750,Small,,
1530,PFBC,financial,Preferred Bank,580614596,Small,ModerateBuy,14933502.983539093
1531,FPHHF,utilities,First Philippine Holdings,580227893,Small,,
1532,FI,industrialgoods,Frank's International,579375910,Small,Hold,226318714.84375
1533,HBIA,financial,Hills Bancorporation,579200528,Small,,9379765.63562753
1534,PCPL,financial,CC Neuberger Principal Holdings I,578850000,Small,,56750000.00000001
1535,LOCO,services,El Pollo LoCo,578774167,Small,Hold,36446735.95717884
1536,VERI,technology,Veritone,578517096,Small,ModerateBuy,27733321.955896452
1537,KDNY,healthcare,Chinook Therapeutics,577148934,Small,StrongBuy,42158431.99415632
1538,NRTZF,industrialgoods,Noritz,576037973,Small,,
1539,CBTX,financial,CBTX,575896622,Small,ModerateBuy,24844547.972389992
1540,FMCB,financial,Farmers & Merchants Bancorp,575328100,Small,,793556.0
1541,WHGPF,industrialgoods,Warehouse Group,573575161,Small,,
1542,DCO,technology,Ducommun,573546326,Small,ModerateBuy,11714589.991830066
1543,RFNDF,financial,Rural Funds Group,572750186,Small,,
1544,BEIJF,financial,Beijing North Star Company,572730102,Small,,2727286200.0
