,ticker,sector,company_name,market_cap,market_category,analyst_consensus,stock_outstanding
0,SSLZY,utilities,Santos,9946640345,Medium,,2072216738.5416667
1,WLK,basicmaterials,Westlake Chemical,9939300981,Medium,Hold,127721677.98766385
2,CMCLF,basicmaterials,China Molybdenum Co,9935650668,Medium,,21599240582.608696
3,ICLR,healthcare,Icon,9934939494,Medium,ModerateBuy,52775242.996015936
4,SURRF,consumergoods,Sun Art Retail Group,9921292888,Medium,ModerateSell,9539704700.0
5,CBOE,financial,Cboe Global Markets,9919328767,Medium,ModerateBuy,108041920.99989107
6,BRPBF,financial,Banco Santander Rio SA,9882495137,Medium,,
7,WB,technology,Weibo,9878272440,Medium,StrongBuy,226462000.0
8,PLAN,technology,Anaplan,9828732020,Medium,ModerateBuy,139771501.99089876
9,FWONK,services,Liberty Media Liberty Formula One,9825170053,Medium,StrongBuy,231780373.9797122
10,CREE,technology,Cree,9800398800,Medium,ModerateBuy,110340000.00000001
11,IVBXF,healthcare,Innovent Biologics,9798120479,Medium,ModerateBuy,1399731497.0
12,FSLR,technology,First Solar,9797496824,Medium,Hold,105976168.99945916
13,SMUUY,financial,Siam Commercial Bank,9772677563,Medium,,832425686.7972742
14,GRBMF,consumergoods,Grupo Bimbo SAB de CV,9770089531,Medium,ModerateBuy,4523189597.6851845
15,SBGOF,financial,Standard Bank Group,9769738959,Medium,,1889698057.8336558
16,CHUEF,utilities,Chubu Electric Power Company,9756793494,Medium,,756340580.9302325
17,NISTF,basicmaterials,NIPPON STEEL,9750037227,Medium,,773198828.4694687
18,ZNH,industrialgoods,China Southern Airlines Company,9749436294,Medium,StrongBuy,306586046.9811321
19,PNW,utilities,Pinnacle West Capital,9741873751,Medium,Hold,112596783.99214055
20,MXGBF,consumergoods,Molson Coors Canada,9718128985,Medium,,
21,EBR.B,utilities,Centrais Elc Braz Pfb B Elbras,9712591767,Medium,,1569077829.8869143
22,CJRCF,basicmaterials,China Resources Cement Holdings,9706283565,Medium,ModerateBuy,
23,LNC,financial,Lincoln National,9699987916,Medium,Hold,193265349.99003786
24,HKTTF,technology,HKT and HKT,9696950187,Medium,,7236529990.298507
25,AHEXY,services,Adecco Group AG,9690933721,Medium,ModerateBuy,324328437.7844712
26,BSY,technology,Bentley Systems,9687257815,Medium,ModerateBuy,271579977.99271095
27,TTC,industrialgoods,The Toro Company,9684671537,Medium,ModerateBuy,107297490.99268779
28,EFGSY,industrialgoods,Eiffage SA,9677500000,Medium,,481228244.6544008
29,MMP,industrialgoods,Magellan Midstream,9677302794,Medium,StrongBuy,223700942.99583912
30,PWR,industrialgoods,Quanta Services,9677216121,Medium,StrongBuy,138860900.0
31,ADTTF,technology,Advantest,9673024401,Medium,,
32,BDNNY,basicmaterials,Boliden,9663149565,Medium,,139479641.52713627
33,CIG,utilities,Companhia Energetica Minas Gerais,9652462396,Medium,,4005171118.672199
34,CNA,financial,CNA Financial,9650581389,Medium,Hold,271388677.9808774
35,AEXAY,technology,Atos SE,9647016307,Medium,,547503763.1668558
36,IAUGF,financial,Insurance Australia Group,9637049847,Medium,,2439759454.936709
37,XPO,industrialgoods,XPO Logistics,9637044780,Medium,StrongBuy,91415715.99317017
38,TKGSF,utilities,TOKYO GAS Co,9636097189,Medium,,387302941.6800643
39,GLIBA,technology,GCI Liberty,9635659397,Medium,ModerateBuy,105839843.99165201
40,KOF,consumergoods,Coca Cola Femsa SAB De CV,9623912583,Medium,Hold,210083225.99869022
41,SBSW,basicmaterials,Sibanye Stillwater,9615943101,Medium,ModerateBuy,731250425.931559
42,GLPI,financial,Gaming and Leisure,9614789099,Medium,StrongBuy,228705734.99048525
43,CPT,financial,Camden Property,9605150028,Medium,ModerateBuy,97395558.99411884
44,ACCYY,services,Accor SA,9597973772,Medium,,1305846771.7006803
45,TS,basicmaterials,Tenaris SA,9574153691,Medium,Hold,590268414.9815043
46,BWA,industrialgoods,BorgWarner,9563125027,Medium,ModerateBuy,244518665.9933521
47,SMTOF,industrialgoods,Sumitomo Electric Industries,9561531960,Medium,,781170911.7647059
48,NTXFY,financial,Natixis,9554532760,Medium,,299046408.7636933
49,RGEN,healthcare,Repligen,9546714337,Medium,StrongBuy,52619270.99707876
50,NI,utilities,Nisource,9541983605,Medium,StrongBuy,383212192.9718876
51,GLPEY,utilities,Galp Energia SGPS SA,9536382302,Medium,,1649893131.83391
52,FIVN,technology,Five9,9527078459,Medium,StrongBuy,65981566.999099664
53,SABN,utilities,Sabine Oil & Gas Holdings,9524739375,Medium,,
54,VST,utilities,Vistra Energy,9523429556,Medium,StrongBuy,489133515.9732923
55,STOSF,utilities,Santos,9498781146,Medium,ModerateBuy,1970701482.572614
56,KIKOY,consumergoods,Kikkoman,9494748549,Medium,,296803643.29477966
57,EBR,utilities,Centrais Eletricas Brasileiras SA - Eletrobras,9492920871,Medium,,1569077829.9173553
58,RE,financial,Everest Re,9491447680,Medium,ModerateBuy,39965672.99675775
59,WJRYY,industrialgoods,West Japan Railway,9489489658,Medium,Hold,190513745.39249146
60,SNA,consumergoods,Snap-on,9485378892,Medium,Hold,54214556.99588477
61,MHK,consumergoods,Mohawk Industries,9478672280,Medium,Hold,71198619.99549313
62,FQVLF,basicmaterials,First Quantum Minerals,9463544797,Medium,StrongBuy,689260363.9475601
63,SMG,basicmaterials,Scotts Miracle-Gro Company,9447795626,Medium,ModerateBuy,55768818.995336756
64,CPAMF,financial,CapitaLand Mall,9447228009,Medium,,6470704115.753425
65,FSLY,technology,Fastly,9439795000,Medium,Hold,113500000.0
66,BDOUF,financial,BDO Unibank,9425753542,Medium,ModerateBuy,4384071414.883721
67,AGESY,financial,ageas,9418582404,Medium,,184786784.46144792
68,TIIAY,technology,Telecom Italia SPA,9417020470,Medium,,2083411608.40708
69,ACSAY,industrialgoods,Actividades de Construccion y Servicios SA,9370833007,Medium,,1411270031.1746988
70,CWYCF,industrialgoods,China Railway Construction,9369883635,Medium,,
71,CHGG,services,Chegg,9347806142,Medium,ModerateBuy,128810887.99779524
72,OSUKF,technology,Otsuka,9328424304,Medium,Hold,
73,RSNAY,financial,RSA Insurance,9322221178,Medium,,1027808288.6438808
74,DNFGF,consumergoods,Dongfeng Motor Group Co,9305409600,Medium,ModerateBuy,8616120000.0
75,BURBY,consumergoods,Burberry Group,9299185539,Medium,,406432934.39685315
76,CDNTF,consumergoods,Canadian Tire,9294182255,Medium,,
77,AQN,utilities,Algonquin Power & Utilities,9289807230,Medium,ModerateBuy,597031312.9820051
78,WU,financial,Western Union,9283106557,Medium,ModerateBuy,411120750.97431356
79,OTGLF,technology,CD Projekt SA,9282124397,Medium,Hold,95603300.0
80,MGP,financial,MGM Growth Properties,9273982018,Medium,ModerateBuy,303467997.9712042
81,FRFHF,financial,Fairfax Financial Holdings,9263623882,Medium,ModerateBuy,27035236.77805341
82,BILL,technology,Bill.com Holdings,9255209372,Medium,ModerateBuy,81164687.99438745
83,WYNMY,services,Wynn Macau,9240601330,Medium,,517390891.9372901
84,ARMK,services,ARAMARK Holdings,9195663605,Medium,ModerateBuy,252975614.9931224
85,VLEEY,industrialgoods,Valeo SA (EU),9180610843,Medium,ModerateBuy,477907904.3727225
86,WJRYF,industrialgoods,West Japan Railway Company,9177825984,Medium,,191204708.0
87,JGSHF,industrialgoods,JG Summit Holdings,9177032730,Medium,,6285638856.164384
88,SNLAY,financial,Sino Land Co,9158706615,Medium,,1362902770.0892859
89,HSIC,healthcare,Henry Schein,9156235012,Medium,ModerateBuy,142776157.99157962
90,AZPN,technology,Aspen Technology,9141346233,Medium,ModerateBuy,67718691.99940737
91,AYAAF,financial,Ayala Land,9132845271,Medium,,
92,AMH,financial,American Homes,9127354278,Medium,StrongBuy,316263141.995842
93,BEPC,financial,Brookfield Renewable,9110978655,Medium,Hold,114791213.99773213
94,AOS,industrialgoods,AO Smith,9101937969,Medium,ModerateBuy,161467765.99254924
95,WYNMF,services,Wynn Macau,9095080050,Medium,Hold,5197188600.0
96,YATRF,industrialgoods,Yamato Holdings Co,9091773990,Medium,,
97,BCH,financial,Banco De Chile,9066283019,Medium,ModerateBuy,505085404.95821726
98,NWL,industrialgoods,Newell Brands,9063048000,Medium,Hold,424300000.0
99,APAJF,industrialgoods,APA Group,9055685283,Medium,,1179125687.890625
100,XYIGF,basicmaterials,Xinyi Glass Holdings,9050709705,Medium,ModerateBuy,4022537646.6666665
101,AAL,industrialgoods,American Airlines,9038552243,Medium,ModerateSell,604990109.9732263
102,SBYSF,basicmaterials,Sibanye Stillwater,9038255265,Medium,,2925001703.8834953
103,FYRTF,consumergoods,FamilyMart UNY Holdings Co,9015619404,Medium,,
104,AGRPF,financial,Absa Group,9015267660,Medium,,
105,IPG,services,Interpublic Group of Companies,9013701755,Medium,ModerateBuy,390034692.99004763
106,BCCLF,consumergoods,Becle Sab De Cv,8977940752,Medium,,3591176300.8
107,TRYIY,basicmaterials,Toray Industries,8975716145,Medium,,806443499.1015273
108,SJR,services,Shaw Communications,8972722371,Medium,StrongBuy,513020146.99828476
109,DISPF,technology,Disco,8970649252,Medium,,
110,KGC,basicmaterials,Kinross Gold,8959096000,Medium,ModerateBuy,1258300000.0
111,LNVGF,technology,Lenovo Group,8951019752,Medium,,12095972637.837837
112,ACDSF,financial,Ascendas Real Estate Investment,8934610746,Medium,,3884613367.8260875
113,KIKOF,consumergoods,Kikkoman,8921227374,Medium,,
114,HKCVF,utilities,HK Electric Investments & HK Electric Investments,8919260280,Medium,,
115,DLB,services,Dolby Laboratories,8914972466,Medium,StrongBuy,100348631.99009454
116,INGIY,technology,Ingenico Group,8905471886,Medium,,295666397.2775564
117,NBIX,healthcare,Neurocrine,8886981033,Medium,ModerateBuy,93429152.9962153
118,CCCGF,industrialgoods,China Communications Construction Co,8883058428,Medium,,16450108199.999998
119,ACAD,healthcare,ACADIA Pharmaceuticals,8880515939,Medium,StrongBuy,158978086.98532045
120,STOR,financial,Store Capital,8867466297,Medium,ModerateBuy,263755689.97620466
121,SGPYY,technology,Sage Group,8860332563,Medium,,278451683.31238216
122,ATH,financial,Athene Holding,8841803733,Medium,ModerateBuy,191463917.99480295
123,HUBB,industrialgoods,Hubbell B,8815331315,Medium,ModerateBuy,54228169.998769686
124,FWONA,services,Liberty Media Liberty Formula One,8812289819,Medium,ModerateBuy,231780373.98737505
125,MLCO,services,Melco Resorts & Entertainment,8804542614,Medium,ModerateBuy,476952470.964247
126,FWONB,services,Liberty Media Liberty Formula One,8803018604,Medium,,231414789.8002103
127,TRYIF,basicmaterials,Toray Industries,8799721716,Medium,,1599949402.909091
128,SLMAF,financial,Sanlam,8787341893,Medium,,
129,DOX,technology,Amdocs,8771272860,Medium,StrongBuy,133019000.0
130,RH,consumergoods,RH,8770659886,Medium,ModerateBuy,19514205.99844254
131,RSNHF,financial,Resona Holdings,8769116329,Medium,,2357289335.752688
132,LEA,industrialgoods,Lear,8768064015,Medium,ModerateBuy,60038783.99753492
133,DNKN,services,Dunkin' Brands,8760111008,Medium,Hold,82417075.99962367
134,BYND,consumergoods,Beyond Meat,8745476883,Medium,ModerateSell,62655658.99842384
135,DNTUF,services,Dentsu,8733847928,Medium,,263703137.92270532
136,KPCPY,financial,Kasikornbank Public Co,8724869370,Medium,Hold,577805918.5430464
137,SGGKF,technology,Singapore Technologies Engineering,8723161232,Medium,,2907720410.6666665
138,WSM,consumergoods,Williams-Sonoma,8714361646,Medium,Hold,77799853.995179
139,AU,basicmaterials,Anglogold Ashanti,8711019604,Medium,ModerateBuy,415999025.9789876
140,RNR,financial,Renaissancere Holdings,8710873771,Medium,ModerateBuy,50810042.99463369
141,MEJHF,consumergoods,Meiji Holdings Co,8704224000,Medium,,
142,FIVE,consumergoods,Five Below,8702354632,Medium,ModerateBuy,55841597.99794661
143,LNVGY,technology,Lenovo Group,8692701722,Medium,ModerateBuy,598258893.4618032
144,BKHPF,financial,Bank Hapoalim BM,8683337669,Medium,,1389334027.04
145,WILLF,healthcare,Demant,8682933885,Medium,ModerateSell,250445165.41678685
146,PNR,industrialgoods,Pentair,8681613240,Medium,ModerateBuy,166346296.99176088
147,HDS,industrialgoods,HD Supply Holdings,8679253762,Medium,Hold,155597951.98996055
148,ZNGA,technology,Zynga,8675154388,Medium,StrongBuy,1078999301.9900498
149,BTDPY,consumergoods,Barratt Developments,8670920838,Medium,ModerateBuy,509155656.9583088
150,ASEKF,industrialgoods,Aisin Seiki Co,8664567199,Medium,,
151,ASND,healthcare,Ascendis Pharma,8661419155,Medium,StrongBuy,53416090.995991364
152,BG,basicmaterials,Bunge,8635219040,Medium,ModerateBuy,139660666.99013424
153,GFL,industrialgoods,GFL Environmental,8629072858,Medium,StrongBuy,326364328.97125566
154,WSO,industrialgoods,Watsco,8610391578,Medium,ModerateSell,38482196.99664804
155,SOUHY,basicmaterials,South32,8609764342,Medium,ModerateBuy,952407559.9557523
156,WILYY,healthcare,Demant,8604709256,Medium,,495377619.8042602
157,HEGIF,consumergoods,Hengan International Group Co,8600946273,Medium,ModerateBuy,1186337416.9655173
158,SCI,services,Service International,8595722979,Medium,StrongBuy,172743628.99919614
159,OILRF,utilities,Oil Refineries,8591310840,Medium,,3205713000.0
160,LPHHF,financial,Logan Property Holdings Co,8580861439,Medium,,
161,WWNTF,consumergoods,Want Want China Holdings,8559312394,Medium,,11887933880.555555
162,MOS,basicmaterials,Mosaic Co,8556061593,Medium,ModerateBuy,379090012.9818343
163,FND,consumergoods,Floor & Decor Holdings,8536088698,Medium,ModerateBuy,103997181.99317738
164,ARKAY,basicmaterials,Arkema SA,8534598821,Medium,ModerateBuy,75413968.55173633
165,AGNC,financial,AGNC Investment,8532561054,Medium,StrongBuy,545211568.9456869
166,EMBVF,consumergoods,Arca Continental SAB de C V,8521861202,Medium,ModerateBuy,1893746933.7777777
167,OTPBF,financial,OTP Bank Nyrt,8519297583,Medium,,
168,TREX,basicmaterials,Trex Company,8510358097,Medium,ModerateBuy,115787184.99319728
169,UUGRY,utilities,United Utilities,8489510804,Medium,,345523435.24623525
170,KAEPF,utilities,Kansai Electric Power Company,8488841280,Medium,,893562240.0
171,TTM,consumergoods,Tata Motors,8475655317,Medium,Hold,719495357.9796265
172,MORN,financial,Morningstar,8471927400,Medium,,42832940.99802821
173,Y,financial,Alleghany,8446022090,Medium,ModerateBuy,14130398.999531552
174,CONE,financial,CyrusOne,8444029626,Medium,ModerateBuy,120422555.98973188
175,MTNOY,technology,MTN Group,8412606281,Medium,ModerateBuy,1816977598.488121
176,BSAC,financial,Banco Santander Chile,8399986084,Medium,ModerateBuy,471115315.9842962
177,MHVYF,industrialgoods,Mitsubishi Heavy Industries,8390999627,Medium,Hold,335908712.0496397
178,FLEX,technology,Flex,8384372720,Medium,StrongBuy,501157962.94082487
179,HPHTF,technology,Hamamatsu Photonics KK,8373850910,Medium,,147271384.277172
180,NHYDY,basicmaterials,Norsk Hydro,8359920000,Medium,,2024193704.6004844
181,GFIOF,basicmaterials,Gold Fields,8347501745,Medium,,883333517.989418
182,SNX,technology,SYNNEX,8337279849,Medium,StrongBuy,51544233.996908806
183,BKHYY,financial,Bank Hapoalim BM,8336004144,Medium,,244672854.24126798
184,MTLHF,basicmaterials,Mitsubishi Chemical Holdings,8335741088,Medium,,1420058106.9846678
185,KOSCF,consumergoods,Kose,8328356986,Medium,ModerateBuy,57043541.0
186,SNMYF,financial,Suncorp Group,8323909243,Medium,,
187,SHMZF,technology,Shimadzu,8321503709,Medium,,
188,STMNF,basicmaterials,Sumitomo Metal Mining Co,8298389250,Medium,,
189,SNLAF,financial,Sino Land Co,8292849540,Medium,,6009311260.869566
190,MTNOF,technology,MTN Group,8287312144,Medium,,1789916229.8056157
191,ASMIY,technology,ASM International,8278894239,Medium,StrongBuy,48530946.94296266
192,NVTA,healthcare,Invitae,8278381554,Medium,ModerateBuy,176699712.99893275
193,HRGLF,financial,Hargreaves Lansdown,8264859745,Medium,Hold,422322930.25038326
194,TECK,basicmaterials,Teck Resources,8263890154,Medium,StrongBuy,531098338.9460154
195,YAMCF,consumergoods,Yamaha,8263537227,Medium,,145382428.3427164
196,BMBRF,consumergoods,BIM Birlesik Magazalar AS,8258872974,Medium,,1031070283.8951311
197,RGA,financial,Reinsurance Group,8242799364,Medium,Hold,67937025.99521965
198,TPR,consumergoods,Tapestry,8236167840,Medium,ModerateBuy,277405450.99360055
199,OHI,financial,Omega Healthcare,8235705083,Medium,ModerateBuy,227003998.98015434
200,MSUXF,industrialgoods,Misumi Group,8219422654,Medium,,
201,YKLTY,consumergoods,Yakult Honsha,8202722201,Medium,,338535790.3838217
202,ALNPY,industrialgoods,ANA Holdings,8195748844,Medium,ModerateBuy,1645732699.5983934
203,EHC,healthcare,Encompass Health,8194229358,Medium,StrongBuy,99432463.99708773
204,ATR,basicmaterials,AptarGroup,8173804272,Medium,ModerateBuy,64722497.996674314
205,CF,basicmaterials,CF Industries,8165181163,Medium,ModerateBuy,213916194.9960702
206,ZLIOF,industrialgoods,Zoomlion Heavy Industry Science & Technology Co,8156630458,Medium,ModerateBuy,7919058697.0873785
207,PEN,healthcare,Penumbra,8138074884,Medium,StrongBuy,36311238.99696591
208,DCCPY,industrialgoods,DCC,8132216270,Medium,,214967387.5231298
209,IAA,consumergoods,IAA,8120357896,Medium,StrongBuy,134465273.98575923
210,AAXN,technology,Axon Enterprise,8117863970,Medium,ModerateBuy,63549897.995929234
211,UHAL,financial,Amerco,8117624232,Medium,,19607788.0
212,AFG,financial,American Financial Group,8099960399,Medium,ModerateBuy,86844219.99571139
213,GNTX,industrialgoods,Gentex,8091766356,Medium,StrongBuy,245056521.98667473
214,AMBFF,healthcare,Ambu,8087619029,Medium,,261819975.04046616
215,TMICF,technology,Trend Micro,8084157961,Medium,,150095766.07872263
216,VER,financial,VEREIT,8078625717,Medium,ModerateBuy,1091706177.9729729
217,KOTMF,industrialgoods,Koito Manufacturing Co,8076905409,Medium,,
218,REG,financial,Regency Centers,8075077481,Medium,ModerateBuy,169680131.9815087
219,GPS,consumergoods,Gap,8069610333,Medium,Hold,373593070.9722222
220,SEIC,financial,SEI Investments Company,8059771088,Medium,ModerateBuy,144569884.98654708
221,LAMR,financial,Lamar Advertising,8044649108,Medium,ModerateBuy,100848051.99949856
222,ZLAB,healthcare,Zai Lab,8041813268,Medium,ModerateBuy,75375510.99446996
223,IMPUY,basicmaterials,Impala Platinum,8039736089,Medium,Hold,789757965.5206287
224,MDIBY,financial,Mediobanca,8038210965,Medium,ModerateBuy,856039506.3897763
225,THQQF,technology,Embracer Group AB,8032530039,Medium,ModerateBuy,422764738.8947368
226,OC,basicmaterials,Owens Corning,8026577597,Medium,ModerateBuy,108233246.99298814
227,KC,technology,Kingsoft Cloud Holdings,8014333078,Medium,StrongBuy,218017765.99564746
228,ALV,industrialgoods,Autoliv,8010595591,Medium,ModerateBuy,87337500.99215002
229,LAD,consumergoods,Lithia Motors,8006887724,Medium,StrongBuy,26524290.999436844
230,CCDBF,services,CCL Industries,7999494000,Medium,StrongBuy,178600000.0
231,ACKDF,industrialgoods,Auckland International Airport,7995952673,Medium,,1472551136.8324125
232,SMGZY,industrialgoods,Smiths Group,7978346805,Medium,,395751329.6130952
233,STLD,basicmaterials,Steel Dynamics,7968682906,Medium,ModerateBuy,210366496.99049628
234,WEX,technology,WEX,7967236518,Medium,ModerateBuy,44130034.99501496
235,AIZ,financial,Assurant,7966571115,Medium,StrongBuy,58759190.99424694
236,IPXHF,utilities,INPEX,7958099183,Medium,,1460201684.9541285
237,CSL,industrialgoods,Carlisle Companies,7957728648,Medium,ModerateBuy,53378914.99865843
238,CRZBY,financial,Commerzbank AG,7952544000,Medium,ModerateBuy,1258313924.050633
239,BKGFY,consumergoods,Berkeley Group,7945081622,Medium,,125139102.56733343
240,TMNSF,technology,Temenos,7936147741,Medium,Hold,
241,RARE,healthcare,Ultragenyx Pharmaceutical,7927449274,Medium,StrongBuy,66155797.99716265
242,ST,technology,Sensata,7914246579,Medium,ModerateBuy,157309611.98568872
243,DBX,technology,Dropbox,7904225418,Medium,StrongBuy,413617237.99058086
244,MNBEF,industrialgoods,MinebeaMitsumi,7902626552,Medium,,
245,JAZZ,healthcare,Jazz Pharmaceuticals,7901917470,Medium,StrongBuy,55714005.99309032
246,URSSF,basicmaterials,United Co RUSAL,7900367728,Medium,ModerateBuy,
247,OSGSF,utilities,Osaka Gas Co,7899915000,Medium,,
248,QABSY,industrialgoods,Qantas Airways,7894983093,Medium,ModerateBuy,379566494.8557692
249,EV,financial,Eaton Vance,7892669751,Medium,Hold,115087047.98775153
250,GLPG,healthcare,Galapagos,7891866896,Medium,Hold,65340841.99370757
251,NRG,utilities,NRG Energy,7876121896,Medium,ModerateBuy,244220833.98449612
252,ACM,industrialgoods,Aecom Technology,7875900441,Medium,StrongBuy,150763790.98392037
253,MERVF,utilities,Manila Electric Co,7867148960,Medium,,
254,QUBSF,industrialgoods,Qantas Airways,7845945943,Medium,ModerateBuy,1886044697.8365383
255,UGI,utilities,UGI,7844977280,Medium,Hold,208421287.9914984
256,TOTDF,industrialgoods,TOTO,7833931236,Medium,,
257,ASGLF,basicmaterials,AGC,7832617487,Medium,,
258,IVZ,financial,Invesco,7822476974,Medium,Hold,459335112.9770992
259,IPHI,technology,Inphi,7816335576,Medium,ModerateBuy,52112377.998533234
260,AYX,technology,Alteryx,7815542706,Medium,ModerateBuy,66583256.99437724
261,OCFT,financial,OneConnect Financial Technology,7807670951,Medium,ModerateBuy,389993553.996004
262,DAR,basicmaterials,Darling Ingredients,7777666547,Medium,StrongBuy,162068483.99666595
263,CRSP,healthcare,Crispr Therapeutics AG,7771767190,Medium,ModerateBuy,70652429.0
264,VNO,financial,Vornado Realty,7769021048,Medium,ModerateSell,191260980.99458396
265,VTTGF,industrialgoods,VAT Group AG,7767258143,Medium,ModerateBuy,
266,G,services,Genpact,7767041997,Medium,StrongBuy,189347683.9834227
267,IRM,financial,Iron Mountain,7760454320,Medium,,288171344.9684367
268,CYAGF,services,CyberAgent,7752315940,Medium,,123838912.77955271
269,RS,basicmaterials,Reliance Steel,7741288367,Medium,ModerateBuy,63756286.99555263
270,LEVI,consumergoods,Levi Strauss & Co,7741089010,Medium,ModerateBuy,397182606.97793746
271,KGFHY,consumergoods,Kingfisher,7733707270,Medium,,1050775444.2934783
272,BRKR,healthcare,Bruker,7731959151,Medium,ModerateBuy,153108102.0
273,HKMPY,healthcare,Hikma Pharmaceuticals,7717026636,Medium,,110813133.77369328
274,AMED,healthcare,Amedisys,7716382562,Medium,ModerateBuy,32810538.99991496
275,STKAF,financial,Stockland,7710273768,Medium,ModerateSell,2294724335.714286
276,CBSH,financial,Commerce Bancshares,7703240794,Medium,Hold,111544175.9918911
277,BPHLF,financial,Bank of the Philippine Islands,7694836144,Medium,,4227931947.252747
278,MRVGF,financial,Mirvac Group,7678235194,Medium,Hold,
279,GFI,basicmaterials,Gold Fields,7667334936,Medium,Hold,883333517.9723502
280,UAA,consumergoods,Under Armour,7665704469,Medium,ModerateBuy,454668117.97153026
281,MDDNF,utilities,Meridian Energy,7663370000,Medium,,
282,CDNAF,consumergoods,Canadian Tire,7659174002,Medium,StrongBuy,60806398.87265799
283,SHTDF,healthcare,Sinopharm Group Co,7654985856,Medium,,2967048781.3953485
284,INGIF,technology,Ingenico Group - GCS,7649840929,Medium,ModerateBuy,
285,CCGDF,financial,China Cinda Asset Management Co,7632907029,Medium,,38164535145.0
286,SHTDY,healthcare,Sinopharm Group Co,7606845028,Medium,,597552633.778476
287,MIDD,industrialgoods,The Middleby,7604975871,Medium,StrongBuy,55612254.99817184
288,QDEL,healthcare,Quidel,7604147690,Medium,ModerateBuy,42067645.99468909
289,CEA,industrialgoods,China Eastern Airlines,7580436857,Medium,ModerateBuy,327590183.9671564
290,SDPNF,basicmaterials,Sime Darby Plantation Bhd,7573032811,Medium,Hold,
291,GIGNF,services,Genting Singapore,7571871601,Medium,,12018843811.11111
292,ACOPF,consumergoods,a2 Milk Company,7571603722,Medium,ModerateBuy,743772467.7799608
293,PNAGF,industrialgoods,Petronas Gas Bhd,7562120084,Medium,,
294,HYUHF,industrialgoods,Hankyu Hanshin Holdings,7556745690,Medium,,
295,VOYA,financial,Voya Financial,7531874747,Medium,StrongBuy,126267807.9966471
296,CHE,healthcare,Chemed,7528462392,Medium,ModerateBuy,15951821.998093018
297,MKSI,technology,MKS Instruments,7512428240,Medium,StrongBuy,55137088.0
298,MBT,technology,Mobile Telesystems,7504148748,Medium,,885967974.970484
299,RHI,services,Robert Half,7503305704,Medium,Hold,113980034.99924047
300,CHLLF,services,China Literature,7491292660,Medium,,68102660545.454544
301,TOKUF,industrialgoods,Tokyu,7483707143,Medium,,568238963.0220197
302,TMICY,technology,Trend Micro,7482559101,Medium,,139262220.37967616
303,ROHCF,technology,Rohm Co,7472695670,Medium,ModerateBuy,
304,ACI,consumergoods,Albertsons Companies,7467914477,Medium,StrongBuy,472652815.0
305,SATLF,consumergoods,ZOZO,7446149488,Medium,,315916397.4543912
306,SMPFF,consumergoods,San Miguel Food & Beverage,7445617313,Medium,,
307,DXSPF,financial,Dexus,7438246585,Medium,Hold,1016153905.0546448
308,CLPXF,utilities,China Longyuan Power Group,7433659825,Medium,,8080065027.173913
309,DECK,consumergoods,Deckers Outdoor,7427953029,Medium,StrongBuy,28084059.998487655
310,SHC,services,Sotera Health,7421379647,Medium,,277331077.9895366
311,H,services,Hyatt Hotels,7420247033,Medium,Hold,101175988.99645486
312,KTERF,industrialgoods,Keio,7419862918,Medium,,
313,LLESY,financial,LendLease Group,7419524587,Medium,ModerateBuy,683827150.875576
314,CIB,financial,Bancolombia,7418090737,Medium,Hold,240456749.98379254
315,CMA,financial,Comerica,7413383044,Medium,Hold,139087861.98874298
316,PXEUF,utilities,PTT Exploration & Production,7407595757,Medium,,
317,LPLA,financial,LPL Financial,7404758431,Medium,StrongBuy,79288557.99336118
318,AEG,financial,Aegon,7404095718,Medium,ModerateBuy,2028519374.7945206
319,DIGBF,technology,DiGi Bhd,7386250000,Medium,,7775000000.0
320,NFE,industrialgoods,New Fortress Energy,7382306006,Medium,ModerateBuy,168738422.9942857
321,PPOKF,basicmaterials,PT Charoen Pokphand Indonesia Tbk,7379100000,Medium,,
322,RBA,services,Ritchie Bros,7364816684,Medium,ModerateBuy,109400128.99584077
323,YY,technology,JOYY,7361400695,Medium,ModerateBuy,80983505.99559955
324,AUKNY,industrialgoods,Auckland International Airport,7359810572,Medium,,269787777.5659824
325,JREIF,financial,Japan Real Estate Investment,7353761291,Medium,Hold,
326,SPXCF,financial,Singapore Exchange,7343884768,Medium,ModerateBuy,1068978859.9708879
327,IMPUF,basicmaterials,Impala Platinum Holdings,7338300430,Medium,,
328,SKSUF,basicmaterials,Sekisui Chemical Co,7329212063,Medium,,423409131.31138074
329,SPXCY,financial,Singapore Exchange,7326638541,Medium,,71166960.08742107
330,NCLH,services,Norwegian Cruise Line,7322755942,Medium,ModerateBuy,315636031.98275864
331,KINUF,industrialgoods,Kintetsu Group Holdings Co,7318621348,Medium,,
332,MAWHY,consumergoods,Man Wah Holdings,7315724958,Medium,,196079468.18547305
333,CHDN,services,Churchill Downs,7307896774,Medium,ModerateBuy,39455224.997300506
334,KRC,financial,Kilroy Realty,7301159465,Medium,ModerateBuy,115251135.9905288
335,YKLTF,consumergoods,Yakult Honsha Co,7300258809,Medium,,
336,NSLYF,consumergoods,Nestle (Malaysia) Bhd,7269500000,Medium,,
337,DNLI,healthcare,Denali Therapeutics,7269459227,Medium,ModerateBuy,119918495.99142198
338,JNPR,technology,Juniper Networks,7267389682,Medium,ModerateBuy,329736373.95644283
339,NCNO,technology,nCino,7267385433,Medium,ModerateBuy,91149948.99034241
